Open,High,Low,Close,Adj Close,Volume,signal
1.0703200101852417,1.0704345703125,1.0702054500579834,1.0704345703125,1.0704345703125,0,0
1.0704345703125,1.0704345703125,1.0698620080947876,1.0700910091400146,1.0700910091400146,0,1
1.0702054500579834,1.0702054500579834,1.0700910091400146,1.0702054500579834,1.0702054500579834,0,0
1.0703200101852417,1.0703200101852417,1.0698620080947876,1.0699764490127563,1.0699764490127563,0,0
1.0699764490127563,1.0703200101852417,1.06963312625885,1.0703200101852417,1.0703200101852417,0,0
1.0703200101852417,1.0703200101852417,1.0703200101852417,1.0703200101852417,1.0703200101852417,0,0
1.0703200101852417,1.0703200101852417,1.0700910091400146,1.0700910091400146,1.0700910091400146,0,0
1.0702054500579834,1.0703200101852417,1.0700910091400146,1.0700910091400146,1.0700910091400146,0,0
1.0702054500579834,1.0704345703125,1.0700910091400146,1.0704345703125,1.0704345703125,0,0
1.0704345703125,1.0704345703125,1.0702054500579834,1.0704345703125,1.0704345703125,0,0
1.0704345703125,1.0704345703125,1.0700910091400146,1.0704345703125,1.0704345703125,0,0
1.0705492496490479,1.0705492496490479,1.0700910091400146,1.0704345703125,1.0704345703125,0,0
1.0705492496490479,1.0705492496490479,1.0703200101852417,1.0703200101852417,1.0703200101852417,0,0
1.0703200101852417,1.0704345703125,1.0703200101852417,1.0704345703125,1.0704345703125,0,0
1.0704345703125,1.0705492496490479,1.0704345703125,1.0704345703125,1.0704345703125,0,0
1.0704345703125,1.0705492496490479,1.0704345703125,1.0705492496490479,1.0705492496490479,0,0
1.0704345703125,1.0704345703125,1.0700910091400146,1.0704345703125,1.0704345703125,0,0
1.0700910091400146,1.0705492496490479,1.0700910091400146,1.0705492496490479,1.0705492496490479,0,0
1.0700910091400146,1.0704345703125,1.0700910091400146,1.0703200101852417,1.0703200101852417,0,0
1.0703200101852417,1.0708931684494019,1.0700910091400146,1.0700910091400146,1.0700910091400146,0,1
1.0702054500579834,1.070778489112854,1.0702054500579834,1.070778489112854,1.070778489112854,0,0
1.070778489112854,1.0708931684494019,1.070778489112854,1.0708931684494019,1.0708931684494019,0,0
1.0708931684494019,1.0708931684494019,1.070778489112854,1.0708931684494019,1.0708931684494019,0,0
1.070778489112854,1.070778489112854,1.0705492496490479,1.0705492496490479,1.0705492496490479,0,0
1.0706638097763062,1.0706638097763062,1.0705492496490479,1.0705492496490479,1.0705492496490479,0,0
1.0705492496490479,1.0710078477859497,1.0699764490127563,1.0699764490127563,1.0699764490127563,0,0
1.0708931684494019,1.0711225271224976,1.0702054500579834,1.0702054500579834,1.0702054500579834,0,0
1.0710078477859497,1.0710078477859497,1.0700910091400146,1.0708931684494019,1.0708931684494019,0,0
1.0702054500579834,1.0703200101852417,1.0700910091400146,1.0703200101852417,1.0703200101852417,0,0
1.0702054500579834,1.0702054500579834,1.0699764490127563,1.0702054500579834,1.0702054500579834,0,0
1.0699764490127563,1.0702054500579834,1.0699764490127563,1.0699764490127563,1.0699764490127563,0,0
1.0699764490127563,1.0699764490127563,1.0699764490127563,1.0699764490127563,1.0699764490127563,0,0
1.0699764490127563,1.0706638097763062,1.0699764490127563,1.0699764490127563,1.0699764490127563,0,0
1.0698620080947876,1.0699764490127563,1.0698620080947876,1.0698620080947876,1.0698620080947876,0,0
1.0698620080947876,1.0700910091400146,1.0698620080947876,1.0700910091400146,1.0700910091400146,0,0
1.0697474479675293,1.0699764490127563,1.0697474479675293,1.0699764490127563,1.0699764490127563,0,0
1.0698620080947876,1.0699764490127563,1.0694043636322021,1.0694043636322021,1.0694043636322021,0,0
1.069290041923523,1.06963312625885,1.069290041923523,1.06963312625885,1.06963312625885,0,0
1.0691757202148438,1.06963312625885,1.0691757202148438,1.0691757202148438,1.0691757202148438,0,0
1.0691757202148438,1.0695186853408813,1.0691757202148438,1.0695186853408813,1.0695186853408813,0,0
1.0694043636322021,1.0695186853408813,1.0694043636322021,1.0694043636322021,1.0694043636322021,0,0
1.0694043636322021,1.0694043636322021,1.069290041923523,1.069290041923523,1.069290041923523,0,0
1.0699764490127563,1.0699764490127563,1.0694043636322021,1.0698620080947876,1.0698620080947876,0,0
1.0698620080947876,1.0699764490127563,1.0695186853408813,1.0699764490127563,1.0699764490127563,0,0
1.06963312625885,1.0699764490127563,1.06963312625885,1.0697474479675293,1.0697474479675293,0,0
1.0695186853408813,1.0695186853408813,1.069290041923523,1.0694043636322021,1.0694043636322021,0,0
1.0694043636322021,1.0694043636322021,1.069290041923523,1.069290041923523,1.069290041923523,0,0
1.0694043636322021,1.0702054500579834,1.0694043636322021,1.0694043636322021,1.0694043636322021,0,0
1.0695186853408813,1.06963312625885,1.0695186853408813,1.0695186853408813,1.0695186853408813,0,0
1.0694043636322021,1.06963312625885,1.0694043636322021,1.0695186853408813,1.0695186853408813,0,0
1.0695186853408813,1.0697474479675293,1.0695186853408813,1.06963312625885,1.06963312625885,0,0
1.06963312625885,1.06963312625885,1.0695186853408813,1.0695186853408813,1.0695186853408813,0,1
1.06963312625885,1.0697474479675293,1.06963312625885,1.06963312625885,1.06963312625885,0,0
1.0694043636322021,1.0697474479675293,1.069290041923523,1.0694043636322021,1.0694043636322021,0,0
1.069290041923523,1.0697474479675293,1.069290041923523,1.0697474479675293,1.0697474479675293,0,0
1.0694043636322021,1.0694043636322021,1.0691757202148438,1.0691757202148438,1.0691757202148438,0,0
1.069290041923523,1.0698620080947876,1.069290041923523,1.0695186853408813,1.0695186853408813,0,0
1.069290041923523,1.0699764490127563,1.069290041923523,1.0695186853408813,1.0695186853408813,0,0
1.0695186853408813,1.0695186853408813,1.0686043500900269,1.0687185525894165,1.0687185525894165,0,1
1.0684902667999268,1.0694043636322021,1.0684902667999268,1.0694043636322021,1.0694043636322021,0,0
1.0694043636322021,1.0694043636322021,1.0688328742980957,1.0688328742980957,1.0688328742980957,0,1
1.0688328742980957,1.0688328742980957,1.0684902667999268,1.0686043500900269,1.0686043500900269,0,0
1.0689470767974854,1.0689470767974854,1.0684902667999268,1.0684902667999268,1.0684902667999268,0,0
1.068376064300537,1.0688328742980957,1.068376064300537,1.0688328742980957,1.0688328742980957,0,0
1.0688328742980957,1.0688328742980957,1.0680338144302368,1.0680338144302368,1.0680338144302368,0,1
1.0679197311401367,1.0686043500900269,1.0679197311401367,1.0684902667999268,1.0684902667999268,0,0
1.0684902667999268,1.0686043500900269,1.068376064300537,1.068376064300537,1.068376064300537,0,1
1.068261981010437,1.068376064300537,1.0681477785110474,1.068261981010437,1.068261981010437,0,0
1.0684902667999268,1.0684902667999268,1.0672358274459839,1.0672358274459839,1.0672358274459839,0,0
1.0673497915267944,1.0676915645599365,1.067008137702942,1.0672358274459839,1.0672358274459839,0,0
1.067008137702942,1.0681477785110474,1.066894292831421,1.0681477785110474,1.0681477785110474,0,2
1.0686043500900269,1.0686043500900269,1.0675777196884155,1.0675777196884155,1.0675777196884155,0,1
1.0676915645599365,1.0678056478500366,1.0676915645599365,1.0678056478500366,1.0678056478500366,0,0
1.0679197311401367,1.0679197311401367,1.0676915645599365,1.0676915645599365,1.0676915645599365,0,1
1.0678056478500366,1.0679197311401367,1.0676915645599365,1.0678056478500366,1.0678056478500366,0,0
1.0673497915267944,1.0678056478500366,1.0673497915267944,1.0676915645599365,1.0676915645599365,0,0
1.0681477785110474,1.0681477785110474,1.0679197311401367,1.0679197311401367,1.0679197311401367,0,1
1.0679197311401367,1.068261981010437,1.0676915645599365,1.068261981010437,1.068261981010437,0,2
1.0687185525894165,1.0689470767974854,1.0686043500900269,1.0689470767974854,1.0689470767974854,0,0
1.0691757202148438,1.0691757202148438,1.068376064300537,1.068376064300537,1.068376064300537,0,1
1.0689470767974854,1.069290041923523,1.0689470767974854,1.069290041923523,1.069290041923523,0,0
1.0689470767974854,1.069290041923523,1.0689470767974854,1.069290041923523,1.069290041923523,0,0
1.0686043500900269,1.0686043500900269,1.068261981010437,1.068261981010437,1.068261981010437,0,0
1.0681477785110474,1.0698620080947876,1.0681477785110474,1.0695186853408813,1.0695186853408813,0,2
1.0691757202148438,1.0691757202148438,1.0689470767974854,1.0690613985061646,1.0690613985061646,0,0
1.0688328742980957,1.0690613985061646,1.0688328742980957,1.0690613985061646,1.0690613985061646,0,0
1.0689470767974854,1.0690613985061646,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0687185525894165,1.0687185525894165,1.068376064300537,1.0686043500900269,1.0686043500900269,0,0
1.0686043500900269,1.0690613985061646,1.0686043500900269,1.0690613985061646,1.0690613985061646,0,2
1.0687185525894165,1.0689470767974854,1.0687185525894165,1.0689470767974854,1.0689470767974854,0,0
1.0687185525894165,1.0688328742980957,1.0684902667999268,1.0686043500900269,1.0686043500900269,0,0
1.068261981010437,1.0688328742980957,1.068261981010437,1.0688328742980957,1.0688328742980957,0,2
1.0688328742980957,1.0688328742980957,1.068261981010437,1.068261981010437,1.068261981010437,0,1
1.068376064300537,1.068376064300537,1.068261981010437,1.068376064300537,1.068376064300537,0,0
1.0680338144302368,1.0681477785110474,1.0680338144302368,1.0681477785110474,1.0681477785110474,0,0
1.0681477785110474,1.0681477785110474,1.0681477785110474,1.0681477785110474,1.0681477785110474,0,0
1.0681477785110474,1.068376064300537,1.0681477785110474,1.0681477785110474,1.0681477785110474,0,0
1.068261981010437,1.0688328742980957,1.0681477785110474,1.0688328742980957,1.0688328742980957,0,0
1.0687185525894165,1.0688328742980957,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0686043500900269,1.0691757202148438,1.0686043500900269,1.0691757202148438,1.0691757202148438,0,2
1.0691757202148438,1.0691757202148438,1.0691757202148438,1.0691757202148438,1.0691757202148438,0,0
1.0690613985061646,1.0690613985061646,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0686043500900269,1.0686043500900269,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.0686043500900269,1.0686043500900269,1.0678056478500366,1.0681477785110474,1.0681477785110474,0,0
1.0681477785110474,1.0684902667999268,1.0681477785110474,1.0684902667999268,1.0684902667999268,0,0
1.068376064300537,1.068376064300537,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.068376064300537,1.0686043500900269,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.0688328742980957,1.0688328742980957,1.0684902667999268,1.0688328742980957,1.0688328742980957,0,0
1.0687185525894165,1.0687185525894165,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0687185525894165,1.0687185525894165,1.0686043500900269,1.0687185525894165,1.0687185525894165,0,0
1.0688328742980957,1.0688328742980957,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.0687185525894165,1.0687185525894165,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0687185525894165,1.0687185525894165,1.0684902667999268,1.0686043500900269,1.0686043500900269,0,0
1.0684902667999268,1.0686043500900269,1.068376064300537,1.0686043500900269,1.0686043500900269,0,0
1.0687185525894165,1.0687185525894165,1.068376064300537,1.0684902667999268,1.0684902667999268,0,1
1.0686043500900269,1.0688328742980957,1.0686043500900269,1.0687185525894165,1.0687185525894165,0,0
1.0687185525894165,1.0689470767974854,1.0687185525894165,1.0687185525894165,1.0687185525894165,0,0
1.0688328742980957,1.0688328742980957,1.0686043500900269,1.0688328742980957,1.0688328742980957,0,0
1.0687185525894165,1.0688328742980957,1.0687185525894165,1.0688328742980957,1.0688328742980957,0,0
1.0688328742980957,1.0688328742980957,1.0687185525894165,1.0688328742980957,1.0688328742980957,0,0
1.0687185525894165,1.0689470767974854,1.0687185525894165,1.0687185525894165,1.0687185525894165,0,0
1.0689470767974854,1.0689470767974854,1.0688328742980957,1.0688328742980957,1.0688328742980957,0,0
1.0689470767974854,1.0689470767974854,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0687185525894165,1.0687185525894165,1.0686043500900269,1.0687185525894165,1.0687185525894165,0,0
1.0686043500900269,1.0687185525894165,1.0686043500900269,1.0686043500900269,1.0686043500900269,0,0
1.0686043500900269,1.0690613985061646,1.0686043500900269,1.0690613985061646,1.0690613985061646,0,0
1.068376064300537,1.0688328742980957,1.068376064300537,1.0688328742980957,1.0688328742980957,0,0
1.0686043500900269,1.0689470767974854,1.0686043500900269,1.0687185525894165,1.0687185525894165,0,0
1.0687185525894165,1.0689470767974854,1.0687185525894165,1.0688328742980957,1.0688328742980957,0,0
1.0688328742980957,1.0688328742980957,1.0684902667999268,1.0684902667999268,1.0684902667999268,0,1
1.0684902667999268,1.0686043500900269,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.0684902667999268,1.0687185525894165,1.0684902667999268,1.0684902667999268,1.0684902667999268,0,0
1.0686043500900269,1.0687185525894165,1.0684902667999268,1.0684902667999268,1.0684902667999268,0,0
1.0684902667999268,1.0686043500900269,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.0684902667999268,1.0687185525894165,1.0684902667999268,1.0686043500900269,1.0686043500900269,0,0
1.0686043500900269,1.0687185525894165,1.0684902667999268,1.0686043500900269,1.0686043500900269,0,0
1.0687185525894165,1.0687185525894165,1.0686043500900269,1.0687185525894165,1.0687185525894165,0,0
1.0687185525894165,1.0688328742980957,1.0687185525894165,1.0687185525894165,1.0687185525894165,0,0
1.0687185525894165,1.0687185525894165,1.0687185525894165,1.0687185525894165,1.0687185525894165,0,0
1.0687185525894165,1.0688328742980957,1.0686043500900269,1.0688328742980957,1.0688328742980957,0,0
1.0687185525894165,1.0687185525894165,1.068376064300537,1.068376064300537,1.068376064300537,0,0
1.068376064300537,1.0686043500900269,1.068376064300537,1.0686043500900269,1.0686043500900269,0,0
1.0686043500900269,1.0686043500900269,1.068261981010437,1.068261981010437,1.068261981010437,0,1
1.068261981010437,1.068376064300537,1.0681477785110474,1.068376064300537,1.068376064300537,0,0
1.068261981010437,1.068261981010437,1.0681477785110474,1.068261981010437,1.068261981010437,0,0
1.068261981010437,1.068376064300537,1.068261981010437,1.068376064300537,1.068376064300537,0,0
1.068376064300537,1.068376064300537,1.0681477785110474,1.068376064300537,1.068376064300537,0,0
1.068376064300537,1.068376064300537,1.068261981010437,1.068261981010437,1.068261981010437,0,0
1.068376064300537,1.0684902667999268,1.0681477785110474,1.068376064300537,1.068376064300537,0,0
1.068261981010437,1.068376064300537,1.0681477785110474,1.068376064300537,1.068376064300537,0,0
1.068261981010437,1.068376064300537,1.0681477785110474,1.0681477785110474,1.0681477785110474,0,0
1.068261981010437,1.068376064300537,1.068261981010437,1.068261981010437,1.068261981010437,0,0
1.0680338144302368,1.068376064300537,1.0680338144302368,1.0681477785110474,1.0681477785110474,0,0
1.068261981010437,1.068261981010437,1.0678056478500366,1.0680338144302368,1.0680338144302368,0,1
1.0678056478500366,1.0678056478500366,1.067463755607605,1.067463755607605,1.067463755607605,0,0
1.0675777196884155,1.0675777196884155,1.0673497915267944,1.0673497915267944,1.0673497915267944,0,0
1.0673497915267944,1.067463755607605,1.0673497915267944,1.0673497915267944,1.0673497915267944,0,0
1.067463755607605,1.0678056478500366,1.067463755607605,1.0678056478500366,1.0678056478500366,0,0
1.0675777196884155,1.0675777196884155,1.0673497915267944,1.0673497915267944,1.0673497915267944,0,0
1.0672358274459839,1.0672358274459839,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.067008137702942,1.067008137702942,1.066894292831421,1.067008137702942,1.067008137702942,0,0
1.067121982574463,1.067121982574463,1.066894292831421,1.067008137702942,1.067008137702942,0,0
1.066894292831421,1.0672358274459839,1.066894292831421,1.0672358274459839,1.0672358274459839,0,2
1.0667804479599,1.067008137702942,1.0667804479599,1.066894292831421,1.066894292831421,0,0
1.066894292831421,1.067121982574463,1.0666667222976685,1.0666667222976685,1.0666667222976685,0,1
1.0665528774261475,1.066894292831421,1.0665528774261475,1.0665528774261475,1.0665528774261475,0,0
1.0665528774261475,1.0665528774261475,1.0663254261016846,1.0663254261016846,1.0663254261016846,0,0
1.0665528774261475,1.0665528774261475,1.0663254261016846,1.0663254261016846,1.0663254261016846,0,0
1.0666667222976685,1.0667804479599,1.0665528774261475,1.0667804479599,1.0667804479599,0,0
1.0666667222976685,1.0667804479599,1.0665528774261475,1.0667804479599,1.0667804479599,0,0
1.066894292831421,1.067121982574463,1.0662117004394531,1.0662117004394531,1.0662117004394531,0,1
1.0660980939865112,1.0660980939865112,1.0659844875335693,1.0660980939865112,1.0660980939865112,0,0
1.0659844875335693,1.0660980939865112,1.0655300617218018,1.0655300617218018,1.0655300617218018,0,0
1.065757155418396,1.065870761871338,1.0655300617218018,1.0656436681747437,1.0656436681747437,0,0
1.0654165744781494,1.0656436681747437,1.0654165744781494,1.0656436681747437,1.0656436681747437,0,0
1.0656436681747437,1.065757155418396,1.0654165744781494,1.065757155418396,1.065757155418396,0,0
1.065757155418396,1.065757155418396,1.0654165744781494,1.0655300617218018,1.0655300617218018,0,1
1.0655300617218018,1.0659844875335693,1.0655300617218018,1.065870761871338,1.065870761871338,0,2
1.065870761871338,1.0659844875335693,1.065757155418396,1.065757155418396,1.065757155418396,0,1
1.065757155418396,1.0663254261016846,1.065757155418396,1.0662117004394531,1.0662117004394531,0,2
1.0665528774261475,1.0665528774261475,1.0660980939865112,1.0663254261016846,1.0663254261016846,0,1
1.0665528774261475,1.0665528774261475,1.0662117004394531,1.0662117004394531,1.0662117004394531,0,0
1.0662117004394531,1.066439151763916,1.0662117004394531,1.0662117004394531,1.0662117004394531,0,0
1.0662117004394531,1.0663254261016846,1.0662117004394531,1.0663254261016846,1.0663254261016846,0,0
1.0663254261016846,1.066439151763916,1.0659844875335693,1.0659844875335693,1.0659844875335693,0,1
1.0662117004394531,1.066439151763916,1.0662117004394531,1.066439151763916,1.066439151763916,0,0
1.0663254261016846,1.066439151763916,1.0662117004394531,1.0663254261016846,1.0663254261016846,0,0
1.066439151763916,1.066439151763916,1.0663254261016846,1.0663254261016846,1.0663254261016846,0,0
1.0663254261016846,1.0663254261016846,1.0663254261016846,1.0663254261016846,1.0663254261016846,0,0
1.066439151763916,1.0665528774261475,1.0663254261016846,1.0663254261016846,1.0663254261016846,0,0
1.066439151763916,1.0666667222976685,1.0660980939865112,1.0666667222976685,1.0666667222976685,0,0
1.0663254261016846,1.066439151763916,1.0663254261016846,1.066439151763916,1.066439151763916,0,0
1.0663254261016846,1.0663254261016846,1.0662117004394531,1.0662117004394531,1.0662117004394531,0,0
1.065870761871338,1.0663254261016846,1.065757155418396,1.065757155418396,1.065757155418396,0,0
1.0659844875335693,1.0660980939865112,1.065870761871338,1.065870761871338,1.065870761871338,0,0
1.0659844875335693,1.0659844875335693,1.065757155418396,1.065870761871338,1.065870761871338,0,0
1.065757155418396,1.0659844875335693,1.065757155418396,1.0659844875335693,1.0659844875335693,0,0
1.0654165744781494,1.065757155418396,1.0654165744781494,1.0655300617218018,1.0655300617218018,0,0
1.065870761871338,1.0659844875335693,1.0656436681747437,1.0656436681747437,1.0656436681747437,0,1
1.0655300617218018,1.0656436681747437,1.0654165744781494,1.0656436681747437,1.0656436681747437,0,0
1.0656436681747437,1.0656436681747437,1.0655300617218018,1.0656436681747437,1.0656436681747437,0,0
1.0656436681747437,1.065757155418396,1.0656436681747437,1.0656436681747437,1.0656436681747437,0,0
1.0656436681747437,1.0656436681747437,1.0655300617218018,1.0656436681747437,1.0656436681747437,0,0
1.0655300617218018,1.0655300617218018,1.0654165744781494,1.0654165744781494,1.0654165744781494,0,0
1.0655300617218018,1.065757155418396,1.0654165744781494,1.0656436681747437,1.0656436681747437,0,0
1.065757155418396,1.065757155418396,1.0654165744781494,1.0655300617218018,1.0655300617218018,0,1
1.0655300617218018,1.0656436681747437,1.0655300617218018,1.0655300617218018,1.0655300617218018,0,0
1.0655300617218018,1.0655300617218018,1.0654165744781494,1.0655300617218018,1.0655300617218018,0,0
1.0655300617218018,1.0656436681747437,1.0655300617218018,1.0656436681747437,1.0656436681747437,0,0
1.0656436681747437,1.065757155418396,1.0655300617218018,1.0655300617218018,1.0655300617218018,0,1
1.0655300617218018,1.065870761871338,1.0654165744781494,1.0656436681747437,1.0656436681747437,0,0
1.065757155418396,1.065757155418396,1.0654165744781494,1.0655300617218018,1.0655300617218018,0,1
1.0656436681747437,1.065870761871338,1.0656436681747437,1.065757155418396,1.065757155418396,0,0
1.065870761871338,1.065870761871338,1.0656436681747437,1.065757155418396,1.065757155418396,0,1
1.0656436681747437,1.0660980939865112,1.0656436681747437,1.0660980939865112,1.0660980939865112,0,2
1.0659844875335693,1.0662117004394531,1.0659844875335693,1.0659844875335693,1.0659844875335693,0,0
1.065870761871338,1.0662117004394531,1.065870761871338,1.0662117004394531,1.0662117004394531,0,0
1.0665528774261475,1.0665528774261475,1.0660980939865112,1.0663254261016846,1.0663254261016846,0,1
1.0663254261016846,1.066439151763916,1.0660980939865112,1.0660980939865112,1.0660980939865112,0,0
1.0665528774261475,1.0665528774261475,1.0660980939865112,1.0660980939865112,1.0660980939865112,0,0
1.0663254261016846,1.0665528774261475,1.0662117004394531,1.066439151763916,1.066439151763916,0,0
1.066439151763916,1.0666667222976685,1.066439151763916,1.0666667222976685,1.0666667222976685,0,0
1.0666667222976685,1.0672358274459839,1.0663254261016846,1.0672358274459839,1.0672358274459839,0,0
1.067121982574463,1.067121982574463,1.0663254261016846,1.0667804479599,1.0667804479599,0,0
1.0662117004394531,1.067008137702942,1.0662117004394531,1.067008137702942,1.067008137702942,0,0
1.0672358274459839,1.0672358274459839,1.0662117004394531,1.0662117004394531,1.0662117004394531,0,1
1.067121982574463,1.067121982574463,1.067121982574463,1.067121982574463,1.067121982574463,0,0
1.0673497915267944,1.0673497915267944,1.0672358274459839,1.0673497915267944,1.0673497915267944,0,0
1.0672358274459839,1.0673497915267944,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.0665528774261475,1.066894292831421,1.0665528774261475,1.066894292831421,1.066894292831421,0,0
1.066894292831421,1.066894292831421,1.0665528774261475,1.0665528774261475,1.0665528774261475,0,1
1.0665528774261475,1.067008137702942,1.0665528774261475,1.067008137702942,1.067008137702942,0,2
1.067008137702942,1.067008137702942,1.066439151763916,1.066439151763916,1.066439151763916,0,1
1.0663254261016846,1.0666667222976685,1.0663254261016846,1.0666667222976685,1.0666667222976685,0,0
1.066439151763916,1.0667804479599,1.066439151763916,1.0667804479599,1.0667804479599,0,0
1.0665528774261475,1.067121982574463,1.0665528774261475,1.067121982574463,1.067121982574463,0,0
1.067008137702942,1.067008137702942,1.066894292831421,1.066894292831421,1.066894292831421,0,0
1.067008137702942,1.067008137702942,1.0666667222976685,1.0667804479599,1.0667804479599,0,0
1.066894292831421,1.066894292831421,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.067008137702942,1.067008137702942,1.0667804479599,1.066894292831421,1.066894292831421,0,0
1.066894292831421,1.066894292831421,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.067008137702942,1.067121982574463,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.066894292831421,1.066894292831421,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.0667804479599,1.067008137702942,1.0667804479599,1.066894292831421,1.066894292831421,0,0
1.0667804479599,1.067008137702942,1.0667804479599,1.0667804479599,1.0667804479599,0,0
1.0666667222976685,1.066894292831421,1.0666667222976685,1.0667804479599,1.0667804479599,0,0
1.067008137702942,1.067008137702942,1.066894292831421,1.066894292831421,1.066894292831421,0,1
1.0676915645599365,1.0684902667999268,1.0675777196884155,1.068376064300537,1.068376064300537,0,0
1.0675777196884155,1.0686043500900269,1.0675777196884155,1.0684902667999268,1.0684902667999268,0,0
1.0681477785110474,1.0681477785110474,1.0673497915267944,1.0673497915267944,1.0673497915267944,0,0
1.0667804479599,1.0667804479599,1.0655300617218018,1.0655300617218018,1.0655300617218018,0,0
1.0665528774261475,1.0665528774261475,1.0659844875335693,1.066439151763916,1.066439151763916,0,0
1.0667804479599,1.067008137702942,1.0666667222976685,1.066894292831421,1.066894292831421,0,0
1.0667804479599,1.067121982574463,1.0667804479599,1.067121982574463,1.067121982574463,0,0
1.067121982574463,1.0672358274459839,1.067008137702942,1.0672358274459839,1.0672358274459839,0,0
1.0672358274459839,1.0676915645599365,1.0672358274459839,1.0673497915267944,1.0673497915267944,0,0
1.0673497915267944,1.0673497915267944,1.0672358274459839,1.0673497915267944,1.0673497915267944,0,0
1.067463755607605,1.0678056478500366,1.067463755607605,1.0676915645599365,1.0676915645599365,0,0
1.0678056478500366,1.0680338144302368,1.0678056478500366,1.0680338144302368,1.0680338144302368,0,0
1.0676915645599365,1.068376064300537,1.067463755607605,1.068376064300537,1.068376064300537,0,0
1.0680338144302368,1.0680338144302368,1.0676915645599365,1.0679197311401367,1.0679197311401367,0,0
1.0680338144302368,1.0680338144302368,1.0678056478500366,1.0679197311401367,1.0679197311401367,0,0
1.0675777196884155,1.0675777196884155,1.067463755607605,1.067463755607605,1.067463755607605,0,0
1.0678056478500366,1.0678056478500366,1.0672358274459839,1.0673497915267944,1.0673497915267944,0,0
1.0673497915267944,1.067463755607605,1.067008137702942,1.067121982574463,1.067121982574463,0,0
1.067121982574463,1.0673497915267944,1.067121982574463,1.0672358274459839,1.0672358274459839,0,0
1.067463755607605,1.0676915645599365,1.067463755607605,1.0676915645599365,1.0676915645599365,0,0
1.0676915645599365,1.0680338144302368,1.0675777196884155,1.0676915645599365,1.0676915645599365,0,0
